Population at the beginning of the period across the territory of the Republic of Belarus
persons
        Belynichy district;20 to 24 years of age;764
        Belynichy district;25 to 29 years of age;658
        Belynichy district;30 to 34 years of age;879
        Belynichy district;35 to 39 years of age;1193
        Belynichy district;40 to 44 years of age;1121
        Belynichy district;45 to 49 years of age;1134
        Belynichy district;50 to 54 years of age;1234
        Belynichy district;55 to 59 years of age;1357
        Belynichy district;60 to 64 years of age;1572
        Belynichy district;65 to 69 years of age;1551
        Belynichy district;70 to 74 years of age;1124
        Belynichy district;75 to 79 years of age;555
        Belynichy district;80 and over;817
        Bobruysk district;0 to 4 years of age;467
        Bobruysk district;By all age;16204
        Bobruysk district;5 to 9 years of age;688
        Bobruysk district;10 to 14 years of age;716
        Bobruysk district;15 to 19 years of age;513
        Bobruysk district;20 to 24 years of age;615
        Bobruysk district;25 to 29 years of age;570
        Bobruysk district;30 to 34 years of age;749
        Bobruysk district;35 to 39 years of age;1100
        Bobruysk district;40 to 44 years of age;1152
        Bobruysk district;45 to 49 years of age;1183
        Bobruysk district;50 to 54 years of age;1145
        Bobruysk district;55 to 59 years of age;1425
        Bobruysk district;60 to 64 years of age;1571
        Bobruysk district;65 to 69 years of age;1614
        Bobruysk district;70 to 74 years of age;1087
        Bobruysk district;75 to 79 years of age;613
        Bobruysk district;80 and over;996
        Bykhov district;0 to 4 years of age;1322
        Bykhov district;By all age;27582
        Bykhov district;5 to 9 years of age;1503
        Bykhov district;10 to 14 years of age;1620
        Bykhov district;15 to 19 years of age;865
        Bykhov district;20 to 24 years of age;1227
        Bykhov district;25 to 29 years of age;1234
        Bykhov district;30 to 34 years of age;1525
        Bykhov district;35 to 39 years of age;1925
        Bykhov district;40 to 44 years of age;2035
        Bykhov district;45 to 49 years of age;2015
        Bykhov district;50 to 54 years of age;2157
        Bykhov district;55 to 59 years of age;2004
        Bykhov district;60 to 64 years of age;2288
        Bykhov district;65 to 69 years of age;2310
        Bykhov district;70 to 74 years of age;1596
        Bykhov district;75 to 79 years of age;848
        Bykhov district;80 and over;1108
        Glusk district;0 to 4 years of age;515
        Glusk district;By all age;11803
        Glusk district;5 to 9 years of age;598
        Glusk district;10 to 14 years of age;694
        Glusk district;15 to 19 years of age;396
        Glusk district;20 to 24 years of age;540
        Glusk district;25 to 29 years of age;483
        Glusk district;30 to 34 years of age;510
        Glusk district;35 to 39 years of age;634
        Glusk district;40 to 44 years of age;732
        Glusk district;45 to 49 years of age;804
        Glusk district;50 to 54 years of age;950
        Glusk district;55 to 59 years of age;1103
        Glusk district;60 to 64 years of age;1171
        Glusk district;65 to 69 years of age;1050
        Glusk district;70 to 74 years of age;638
        Glusk district;75 to 79 years of age;366
        Glusk district;80 and over;619
        Gorki district;0 to 4 years of age;1498
        Gorki district;By all age;37106
        Gorki district;5 to 9 years of age;1837
        Gorki district;10 to 14 years of age;2154
        Gorki district;15 to 19 years of age;2790
        Gorki district;20 to 24 years of age;2212
        Gorki district;25 to 29 years of age;882
        Gorki district;30 to 34 years of age;2115
        Gorki district;35 to 39 years of age;2825
        Gorki district;40 to 44 years of age;2972
        Gorki district;45 to 49 years of age;2959
        Gorki district;50 to 54 years of age;2751
        Gorki district;55 to 59 years of age;2473
        Gorki district;60 to 64 years of age;2697
        Gorki district;65 to 69 years of age;2832
        Gorki district;70 to 74 years of age;1917
        Gorki district;75 to 79 years of age;1034
        Gorki district;80 and over;1158
        Dribin district;0 to 4 years of age;420
        Dribin district;By all age;9190
        Dribin district;5 to 9 years of age;509
        Dribin district;10 to 14 years of age;564
        Dribin district;15 to 19 years of age;267
        Dribin district;20 to 24 years of age;451
        Dribin district;25 to 29 years of age;418
        Dribin district;30 to 34 years of age;555
        Dribin district;35 to 39 years of age;578
        Dribin district;40 to 44 years of age;599
        Dribin district;45 to 49 years of age;661
        Dribin district;50 to 54 years of age;774
        Dribin district;55 to 59 years of age;807
        Dribin district;60 to 64 years of age;826
        Dribin district;65 to 69 years of age;705
        Dribin district;70 to 74 years of age;439
        Dribin district;75 to 79 years of age;235
        Dribin district;80 and over;382
        Kirovsk district;0 to 4 years of age;728
        Kirovsk district;By all age;16666
        Kirovsk district;5 to 9 years of age;884
        Kirovsk district;10 to 14 years of age;910
        Kirovsk district;15 to 19 years of age;672
        Kirovsk district;20 to 24 years of age;600
        Kirovsk district;25 to 29 years of age;565
        Kirovsk district;30 to 34 years of age;799
        Kirovsk district;35 to 39 years of age;1103
        Kirovsk district;40 to 44 years of age;1245
        Kirovsk district;45 to 49 years of age;1192
        Kirovsk district;50 to 54 years of age;1308
        Kirovsk district;55 to 59 years of age;1310
        Kirovsk district;60 to 64 years of age;1629
        Kirovsk district;65 to 69 years of age;1463
        Kirovsk district;70 to 74 years of age;1023
        Kirovsk district;75 to 79 years of age;608
        Kirovsk district;80 and over;627
        Klimovichy district;0 to 4 years of age;893
        Klimovichy district;By all age;21605
        Klimovichy district;5 to 9 years of age;1140
        Klimovichy district;10 to 14 years of age;1328
        Klimovichy district;15 to 19 years of age;1114
        Klimovichy district;20 to 24 years of age;1000
        Klimovichy district;25 to 29 years of age;814
        Klimovichy district;30 to 34 years of age;1015
        Klimovichy district;35 to 39 years of age;1509
        Klimovichy district;40 to 44 years of age;1584
        Klimovichy district;45 to 49 years of age;1689
        Klimovichy district;50 to 54 years of age;1839
        Klimovichy district;55 to 59 years of age;1727
        Klimovichy district;60 to 64 years of age;1812
        Klimovichy district;65 to 69 years of age;1567
        Klimovichy district;70 to 74 years of age;1129
        Klimovichy district;75 to 79 years of age;621
        Klimovichy district;80 and over;824
        Klichev district;0 to 4 years of age;601
        Klichev district;By all age;13324
        Klichev district;5 to 9 years of age;689
        Klichev district;10 to 14 years of age;686
        Klichev district;15 to 19 years of age;741
        Klichev district;20 to 24 years of age;706
        Klichev district;25 to 29 years of age;577
        Klichev district;30 to 34 years of age;598
        Klichev district;35 to 39 years of age;767
        Klichev district;40 to 44 years of age;832
        Klichev district;45 to 49 years of age;893
        Klichev district;50 to 54 years of age;964
        Klichev district;55 to 59 years of age;1075
        Klichev district;60 to 64 years of age;1301
        Klichev district;65 to 69 years of age;1221
        Klichev district;70 to 74 years of age;733
        Klichev district;75 to 79 years of age;378
        Klichev district;80 and over;562
        Kostyukovichy district;0 to 4 years of age;969
        Kostyukovichy district;By all age;20904
        Kostyukovichy district;5 to 9 years of age;1276
        Kostyukovichy district;10 to 14 years of age;1324
        Kostyukovichy district;15 to 19 years of age;754
        Kostyukovichy district;20 to 24 years of age;1069
        Kostyukovichy district;25 to 29 years of age;944
        Kostyukovichy district;30 to 34 years of age;1267
        Kostyukovichy district;35 to 39 years of age;1555
        Kostyukovichy district;40 to 44 years of age;1446
        Kostyukovichy district;45 to 49 years of age;1612
        Kostyukovichy district;50 to 54 years of age;1873
        Kostyukovichy district;55 to 59 years of age;1829
        Kostyukovichy district;60 to 64 years of age;1536
        Kostyukovichy district;65 to 69 years of age;1400
        Kostyukovichy district;70 to 74 years of age;838
        Kostyukovichy district;75 to 79 years of age;487
        Kostyukovichy district;80 and over;725
        Krasnopolye district;0 to 4 years of age;434
        Krasnopolye district;By all age;8526
        Krasnopolye district;5 to 9 years of age;489
        Krasnopolye district;10 to 14 years of age;538
        Krasnopolye district;15 to 19 years of age;319
        Krasnopolye district;20 to 24 years of age;505
        Krasnopolye district;25 to 29 years of age;432
        Krasnopolye district;30 to 34 years of age;408
        Krasnopolye district;35 to 39 years of age;483
        Krasnopolye district;40 to 44 years of age;662
        Krasnopolye district;45 to 49 years of age;701
        Krasnopolye district;50 to 54 years of age;746
        Krasnopolye district;55 to 59 years of age;708
        Krasnopolye district;60 to 64 years of age;621
        Krasnopolye district;65 to 69 years of age;579
        Krasnopolye district;70 to 74 years of age;360
        Krasnopolye district;75 to 79 years of age;241
        Krasnopolye district;80 and over;300
        Krichev district;0 to 4 years of age;1098
        Krichev district;By all age;27335
        Krichev district;5 to 9 years of age;1471
        Krichev district;10 to 14 years of age;1703
        Krichev district;15 to 19 years of age;1206
        Krichev district;20 to 24 years of age;1483
        Krichev district;25 to 29 years of age;1261
        Krichev district;30 to 34 years of age;1432
        Krichev district;35 to 39 years of age;1954
        Krichev district;40 to 44 years of age;1983
        Krichev district;45 to 49 years of age;2160
        Krichev district;50 to 54 years of age;2224
        Krichev district;55 to 59 years of age;2067
        Krichev district;60 to 64 years of age;2146
        Krichev district;65 to 69 years of age;1900
        Krichev district;70 to 74 years of age;1488
        Krichev district;75 to 79 years of age;878
        Krichev district;80 and over;881
        Krugloyе district;0 to 4 years of age;466
        Krugloyе district;By all age;12247
        Krugloyе district;5 to 9 years of age;671
        Krugloyе district;10 to 14 years of age;786
        Krugloyе district;15 to 19 years of age;371
        Krugloyе district;20 to 24 years of age;504
        Krugloyе district;25 to 29 years of age;485
        Krugloyе district;30 to 34 years of age;658
        Krugloyе district;35 to 39 years of age;846
        Krugloyе district;40 to 44 years of age;865
        Krugloyе district;45 to 49 years of age;915
        Krugloyе district;50 to 54 years of age;992
        Krugloyе district;55 to 59 years of age;1068
        Krugloyе district;60 to 64 years of age;1071
        Krugloyе district;65 to 69 years of age;993
        Krugloyе district;70 to 74 years of age;688
        Krugloyе district;75 to 79 years of age;385
        Krugloyе district;80 and over;483
        Mogilev district;0 to 4 years of age;1691
        Mogilev district;By all age;39163
        Mogilev district;5 to 9 years of age;2218
        Mogilev district;10 to 14 years of age;2658
        Mogilev district;15 to 19 years of age;2164
        Mogilev district;20 to 24 years of age;1690
        Mogilev district;25 to 29 years of age;1423
        Mogilev district;30 to 34 years of age;1874
        Mogilev district;35 to 39 years of age;3012
        Mogilev district;40 to 44 years of age;3319
        Mogilev district;45 to 49 years of age;2756
        Mogilev district;50 to 54 years of age;2463
        Mogilev district;55 to 59 years of age;2489
        Mogilev district;60 to 64 years of age;3224
        Mogilev district;65 to 69 years of age;3456
        Mogilev district;70 to 74 years of age;2382
        Mogilev district;75 to 79 years of age;1146
        Mogilev district;80 and over;1198
        Mstislavl district;0 to 4 years of age;664
        Mstislavl district;By all age;17910
        Mstislavl district;5 to 9 years of age;842
        Mstislavl district;10 to 14 years of age;936
        Mstislavl district;15 to 19 years of age;863
        Mstislavl district;20 to 24 years of age;922
        Mstislavl district;25 to 29 years of age;698
        Mstislavl district;30 to 34 years of age;809
        Mstislavl district;35 to 39 years of age;1212
        Mstislavl district;40 to 44 years of age;1225
        Mstislavl district;45 to 49 years of age;1320
        Mstislavl district;50 to 54 years of age;1492
        Mstislavl district;55 to 59 years of age;1553
        Mstislavl district;60 to 64 years of age;1710
        Mstislavl district;65 to 69 years of age;1515
        Mstislavl district;70 to 74 years of age;927
        Mstislavl district;75 to 79 years of age;506
        Mstislavl district;80 and over;716
        Osipovichy district;0 to 4 years of age;1912
        Osipovichy district;By all age;42663
        Osipovichy district;5 to 9 years of age;2418
        Osipovichy district;10 to 14 years of age;2747
        Osipovichy district;15 to 19 years of age;1576
        Osipovichy district;20 to 24 years of age;1816
        Osipovichy district;25 to 29 years of age;2132
        Osipovichy district;30 to 34 years of age;2470
        Osipovichy district;35 to 39 years of age;3148
        Osipovichy district;40 to 44 years of age;3231
        Osipovichy district;45 to 49 years of age;3170
        Osipovichy district;50 to 54 years of age;2897
        Osipovichy district;55 to 59 years of age;3061
        Osipovichy district;60 to 64 years of age;3348
        Osipovichy district;65 to 69 years of age;3305
        Osipovichy district;70 to 74 years of age;2451
        Osipovichy district;75 to 79 years of age;1439
        Osipovichy district;80 and over;1542
        Slavgorod district;0 to 4 years of age;660
        Slavgorod district;By all age;11904
        Slavgorod district;5 to 9 years of age;687
        Slavgorod district;10 to 14 years of age;783
        Slavgorod district;15 to 19 years of age;501
        Slavgorod district;20 to 24 years of age;637
        Slavgorod district;25 to 29 years of age;536
        Slavgorod district;30 to 34 years of age;590
        Slavgorod district;35 to 39 years of age;805
        Slavgorod district;40 to 44 years of age;755
        Slavgorod district;45 to 49 years of age;859
        Slavgorod district;50 to 54 years of age;989
        Slavgorod district;55 to 59 years of age;919
        Slavgorod district;60 to 64 years of age;974
        Slavgorod district;65 to 69 years of age;855
        Slavgorod district;70 to 74 years of age;561
        Slavgorod district;75 to 79 years of age;338
        Slavgorod district;80 and over;455
        Khotimsk district;0 to 4 years of age;397
        Khotimsk district;By all age;9425
        Khotimsk district;5 to 9 years of age;445
        Khotimsk district;10 to 14 years of age;494
        Khotimsk district;15 to 19 years of age;304
        Khotimsk district;20 to 24 years of age;472
        Khotimsk district;25 to 29 years of age;305
        Khotimsk district;30 to 34 years of age;402
        Khotimsk district;35 to 39 years of age;565
        Khotimsk district;40 to 44 years of age;681
        Khotimsk district;45 to 49 years of age;738
        Khotimsk district;50 to 54 years of age;795
        Khotimsk district;55 to 59 years of age;793
        Khotimsk district;60 to 64 years of age;850
        Khotimsk district;65 to 69 years of age;854
        Khotimsk district;70 to 74 years of age;614
        Khotimsk district;75 to 79 years of age;322
        Khotimsk district;80 and over;394
        Chausy district;0 to 4 years of age;689
        Chausy district;By all age;16291
        Chausy district;5 to 9 years of age;820
        Chausy district;10 to 14 years of age;904
        Chausy district;15 to 19 years of age;384
        Chausy district;20 to 24 years of age;740
        Chausy district;25 to 29 years of age;617
        Chausy district;30 to 34 years of age;736
        Chausy district;35 to 39 years of age;1043
        Chausy district;40 to 44 years of age;1178
        Chausy district;45 to 49 years of age;1139
        Chausy district;50 to 54 years of age;1187
        Chausy district;55 to 59 years of age;1251
        Chausy district;60 to 64 years of age;1559
        Chausy district;65 to 69 years of age;1643
        Chausy district;70 to 74 years of age;1100
        Chausy district;75 to 79 years of age;582
        Chausy district;80 and over;719
        Cherikov district;0 to 4 years of age;578
        Cherikov district;By all age;12164
        Cherikov district;5 to 9 years of age;748
        Cherikov district;10 to 14 years of age;823
        Cherikov district;15 to 19 years of age;548
        Cherikov district;20 to 24 years of age;575
        Cherikov district;25 to 29 years of age;539
        Cherikov district;30 to 34 years of age;671
        Cherikov district;35 to 39 years of age;823
        Cherikov district;40 to 44 years of age;916
        Cherikov district;45 to 49 years of age;966
        Cherikov district;50 to 54 years of age;1020
        Cherikov district;55 to 59 years of age;877
        Cherikov district;60 to 64 years of age;906
        Cherikov district;65 to 69 years of age;874
        Cherikov district;70 to 74 years of age;566
        Cherikov district;75 to 79 years of age;345
        Cherikov district;80 and over;389
        Shklov district;0 to 4 years of age;1049
        Shklov district;By all age;23761
        Shklov district;5 to 9 years of age;1338
        Shklov district;10 to 14 years of age;1454
        Shklov district;15 to 19 years of age;810
        Shklov district;20 to 24 years of age;977
        Shklov district;25 to 29 years of age;1244
        Shklov district;30 to 34 years of age;1642
        Shklov district;35 to 39 years of age;1945
        Shklov district;40 to 44 years of age;1731
        Shklov district;45 to 49 years of age;1722
        Shklov district;50 to 54 years of age;1806
        Shklov district;55 to 59 years of age;1789
        Shklov district;60 to 64 years of age;1830
        Shklov district;65 to 69 years of age;1775
        Shklov district;70 to 74 years of age;1256
        Shklov district;75 to 79 years of age;693
        Shklov district;80 and over;700
        Mogilev, city of;0 to 4 years of age;13867
        Mogilev, city of;By all age;352896
        Mogilev, city of;5 to 9 years of age;20093
        Mogilev, city of;10 to 14 years of age;21610
        Mogilev, city of;15 to 19 years of age;23197
        Mogilev, city of;20 to 24 years of age;16962
        Mogilev, city of;25 to 29 years of age;17500
        Mogilev, city of;30 to 34 years of age;23915
        Mogilev, city of;35 to 39 years of age;31122
        Mogilev, city of;40 to 44 years of age;30963
        Mogilev, city of;45 to 49 years of age;27367
        Mogilev, city of;50 to 54 years of age;22408
        Mogilev, city of;55 to 59 years of age;21367
        Mogilev, city of;60 to 64 years of age;23285
        Mogilev, city of;65 to 69 years of age;23650
        Mogilev, city of;70 to 74 years of age;18924
        Mogilev, city of;75 to 79 years of age;10443
        Mogilev, city of;80 and over;6223
        Bobruysk, town of;0 to 4 years of age;8215
        Bobruysk, town of;By all age;205502
        Bobruysk, town of;5 to 9 years of age;11460
        Bobruysk, town of;10 to 14 years of age;13001
        Bobruysk, town of;15 to 19 years of age;10862
        Bobruysk, town of;20 to 24 years of age;10021
        Bobruysk, town of;25 to 29 years of age;10565
        Bobruysk, town of;30 to 34 years of age;12882
        Bobruysk, town of;35 to 39 years of age;18148
        Bobruysk, town of;40 to 44 years of age;17248
        Bobruysk, town of;45 to 49 years of age;15547
        Bobruysk, town of;50 to 54 years of age;13987
        Bobruysk, town of;55 to 59 years of age;13099
        Bobruysk, town of;60 to 64 years of age;14341
        Bobruysk, town of;65 to 69 years of age;13584
        Bobruysk, town of;70 to 74 years of age;9915
        Bobruysk, town of;75 to 79 years of age;6184
        Bobruysk, town of;80 and over;6443
