id,name,name_ru,name_be,name_en,name_latin,place,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,geometry,settlement_key
node/242998993,Карацк,Карацк,Карацк,,Karatsk,village,Belarus,BY004,Minsk,BY004005,Kletsk,POINT (26.5723029 52.9332261),Карацк
node/243002653,Чаша,Чаша,Чаша,,Chasha,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,POINT (26.6282413 52.8910929),Чаша
node/242998964,Шайкі,Шайки,Шайкі,,Shaiki,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,POINT (26.5702057 52.888513),Шайки
node/243002646,Крышылавічы,Крышиловичи,Крышылавічы,,Kryshylavichy,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,POINT (26.59558 52.87762),Крышиловичи
node/243002645,Востраў,Остров,Востраў,Vostraw,Vostraw,village,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.60906 52.85789),Остров
node/243002655,Гута,Гута,Гута,,Guta,hamlet,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.6431012 52.8537816),Гута
node/243002639,Арэшніца,Орешница,Арэшніца,,Areshnitsa,village,Belarus,BY004,Minsk,BY004005,Kletsk,POINT (26.6592152 52.8844315),Орешница
node/243002636,Стараселле,Староселье,Стараселле,,Staraselle,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,POINT (26.70081 52.88243),Староселье
node/243002676,Лактышы,Локтыши,Лактышы,,Laktyshy,village,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.7157994 52.8306399),Локтыши
node/243002642,Нач,Начь,Нач,,Nach,village,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.66957 52.8426),Начь
node/243002670,Мельнікі,Мельники,Мельнікі,,Mel'niki,hamlet,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.69068 52.79368),Мельники
node/243002661,Вялікія Круговічы,Большие Круговичи,Вялікія Круговічы,,Vialikiia Krugovichy,village,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.6330336 52.7751832),Большие Круговичи
node/243002667,Шашкі,Шашки,Шашкі,,Shashki,hamlet,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.5920151 52.7722703),Шашки
node/243002664,Малыя Круговічы,Малые Круговичи,Малыя Круговічы,,Malyia Krugovichy,hamlet,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.5938471 52.7900117),Малые Круговичи
node/243002673,Ясянец,Ясенец,Ясянец,,Iasianets,hamlet,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.6474285 52.8183152),Ясенец
node/243002650,Кукава-Бор,Куково-Бор,Кукава-Бор,,Kukava-Bor,hamlet,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.5846 52.83909),Куково-Бор
node/242998946,Перадзел,Передел,Перадзел,,Peradzel,hamlet,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.5123226 52.8172769),Передел
node/242998961,Кукава,Куково,Кукава,,Kukava,village,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.5559486 52.8089224),Куково
node/242999520,Калонія,Колония,Калонія,,Kaloniia,hamlet,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.5386102 52.7591467),Колония
node/242999525,Агарэвічы,Огаревичи,Агарэвічы,,Agarevichy,village,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.5254696 52.768869),Огаревичи
node/2115207314,Ганцавічы,Ганцевичи,Ганцавічы,Hantsavichy,Hantsavichy,town,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.4270697 52.7622857),Ганцевичи
node/242999517,Ельня,Ельня,Ельня,,El'nia,hamlet,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.3978933 52.7632162),Ельня
node/242999523,Любашава,Любашево,Любашава,,Liubashava,village,Belarus,BY001,Brest,BY001005,Gancevichi,POINT (26.4235942 52.7796341),Любашево
node/242998951,Гайнінец,Гайнинец,Гайнінец,,Gaininets,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,POINT (26.4035768 52.8902742),Гайнинец
node/2925537762,Азярэчча,Озеречье,Азярэчча,,Aziarechcha,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,POINT (26.4907126 52.8514926),Озеречье
node/242998949,Галынка,Голынка,Галынка,Halynka,Halynka,village,Belarus,BY004,Minsk,BY004005,Kletsk,POINT (26.5463631 52.8931121),Голынка
node/242998956,Машукі,Машуки,Машукі,,Mashuki,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,POINT (26.5159564 52.8849885),Машуки
node/242998985,Звонка,Звонка,Звонка,,Zvonka,hamlet,Belarus,BY004,Minsk,BY004005,Kletsk,POINT (26.4852623 52.9135642),Звонка
node/242990631,Халапʼя,Холопья,Халапʼя,,Khalap'ia,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.3508936 52.7305864),Холопья
node/242990595,Азярцо,Озерцо,Азярцо,Aziarco,Aziarco,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.32289 52.74802),Озерцо
node/242978905,Івацэвічы,Ивацевичи,Івацэвічы,Ivatsevichy,Ivatsevichy,town,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.3386297 52.7090639),Ивацевичи
node/242990628,Панкі,Панки,Панкі,,Panki,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.3723631 52.7257378),Панки
node/242990563,Яглевічы,Яглевичи,Яглевічы,,Iaglevichy,village,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.3751794 52.6962531),Яглевичи
node/242990629,Ёлкі,Ёлки,Ёлкі,,Iolki,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.3911586 52.6646495),Елки
node/242990568,Воля,Воля,Воля,Volya,Volya,village,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.32383 52.66236),Воля
node/242990566,Бараны,Бараны,Бараны,,Barany,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.3310109 52.6889962),Бараны
node/242988354,Міхнавічы,Михновичи,Міхнавічы,,Mikhnavichy,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.3078921 52.6962761),Михновичи
node/242988357,Быч,Бычь,Быч,,Bych,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.2670149 52.6895958),Бычь
node/242988352,Сярадава,Серадово,Сярадава,Seradava,Seradava,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.27568 52.66914),Серадово
node/242988361,Размеркі,Размерки,Размеркі,,Razmerki,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.2501 52.69832),Размерки
node/242988339,Стайкі,Стайки,Стайкі,,Staiki,village,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.2886 52.705786),Стайки
node/242988194,Руда,Руда,Руда,,Ruda,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.29576 52.74399),Руда
node/242988232,Сенькавічы,Сеньковичи,Сенькавічы,,Sen'kavichy,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.271786 52.7508645),Сеньковичи
node/242988221,Аляксейкі,Алексейки,Аляксейкі,,Aliakseiki,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.2610712 52.7277915),Алексейки
node/242988218,Аўсто,Овсто,Аўсто,,Austo,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.25268 52.73386),Овсто
node/242988235,Юкявічы,Юкевичи,Юкявічы,,Iukiavichy,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.2187502 52.7480578),Юкевичи
node/242987311,Скураты,Скураты,Скураты,Skuraty,Skuraty,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.1064687 52.7454307),Скураты
node/242987320,Альшаніца,Ольшаница,Альшаніца,Aĺšanica,Aĺšanica,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.07647 52.7297455),Ольшаница
node/242987317,Бялавічы,Белавичи,Бялавічы,Bialavičy,Bialavičy,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.1102165 52.7125642),Белавичи
node/242988344,Заполле,Заполье,Заполле,,Zapolle,village,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.1516368 52.6967106),Заполье
node/242988349,Гошчава,Гощево,Гошчава,,Goshchava,village,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.2103445 52.6897879),Гощево
node/242988341,Няхачава,Нехачево,Няхачава,,Niakhachava,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.2105539 52.6466714),Нехачево
node/242987328,Бронная Гара,Бронная Гора,Бронная Гара,,Bronnaia Gara,village,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.0863647 52.6101208),Бронная Гора
node/242987336,Рачыца,Речица,Рачыца,Rachytsa,Rachytsa,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.1334006 52.5653105),Речица
node/1700358626,Зялёны Бор,Зелёный Бор,Зялёны Бор,,Zialiony Bor,village,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.2375092 52.6554072),Зеленый Бор
node/242990557,Зыбайлы,Зыбайлы,Зыбайлы,,Zybaily,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.33636 52.62606),Зыбайлы
node/242990618,Ябланка,Яблонка,Ябланка,,Iablanka,hamlet,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.3334785 52.6446821),Яблонка
node/242990554,Хадакі,Ходаки,Хадакі,,Khadaki,village,Belarus,BY001,Brest,BY001006,Ivacevichi,POINT (25.3815293 52.5849708),Ходаки
node/242990593,Жытлін,Житлин,Жытлін,,Zhytlin,village,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.3723104 52.5635444),Житлин
node/242990589,Корачын,Корочин,Корачын,,Korachyn,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.341988 52.5577241),Корочин
node/242990587,Спорава,Спорово,Спорава,,Sporava,village,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.3345042 52.4230716),Спорово
node/242988291,Какорыца,Кокорица,Какорыца,,Kakorytsa,hamlet,Belarus,BY001,Brest,BY001004,Drogichin,POINT (25.29113 52.37921),Кокорица
node/242988310,Здзітава,Здитово,Здзітава,,Zdzitava,village,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.2602187 52.4249308),Здитово
node/242988313,Хрыса,Хрисо,Хрыса,,Khrysa,village,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.233427 52.447932),Хрисо
node/242988368,Лісічыцы,Лисичицы,Лісічыцы,,Lisichytsy,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.2097137 52.4633434),Лисичицы
node/242988294,Мастыкі,Мостыки,Мастыкі,,Mastyki,hamlet,Belarus,BY001,Brest,BY001004,Drogichin,POINT (25.1566394 52.3771124),Мостыки
node/242988306,Пузі,Пузи,Пузі,,Puzi,hamlet,Belarus,BY001,Brest,BY001004,Drogichin,POINT (25.1505523 52.3952825),Пузи
node/4589819748,Высокае,Высокое,Высокае,,Vysokae,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.108861 52.4025645),Высокое
node/242987849,Міхалінак,Михалинок,Міхалінак,,Mikhalinak,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.0598051 52.3715186),Михалинок
node/242987406,Касцюкі,Костюки,Касцюкі,,Kastsiuki,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.0610348 52.4029058),Костюки
node/242987372,Мацвеевічы,Матвеевичи,Мацвеевічы,,Matsveevichy,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.0723236 52.4169883),Матвеевичи
node/242987415,Перасудавічы,Пересудовичи,Перасудавічы,,Perasudavichy,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.1004668 52.421384),Пересудовичи
node/242987383,Галавіцкія,Головицкие,Галавіцкія,,Galavitskiia,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.0667289 52.4501423),Головицкие
node/242987352,Навое,Новое,Навое,,Navoe,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.06333 52.48117),Новое
node/242987366,Совіна,Совино,Совіна,,Sovina,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.0638622 52.5000091),Совино
node/242988380,Ярцавічы,Ярцевичи,Ярцавічы,,Iartsavichy,village,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.1668443 52.4829165),Ярцевичи
node/2798130034,Нівы,Нивы,Нівы,,Nivy,village,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.1674528 52.465737),Нивы
node/242979023,Белаазёрск,Белоозёрск,Белаазёрск,Belaazyorsk,Belaazyorsk,town,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.1780389 52.4685148),Белоозерск
node/242988374,Ніўкі,Нивки,Ніўкі,Nivki,Nivki,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.1835713 52.4642498),Нивки
node/2798132908,Альшэва,Ольшево,Альшэва,,Al'sheva,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.1978599 52.4728478),Ольшево
node/242988371,Манявічы,Маневичи,Манявічы,,Maniavichy,hamlet,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.1960432 52.4634893),Маневичи
node/242988363,Пескі,Пески,Пескі,,Peski,village,Belarus,BY001,Brest,BY001002,Bereza,POINT (25.1956847 52.4983152),Пески
node/243041485,Муціжар,Мутижар,Муціжар,,Mutsizhar,hamlet,Belarus,BY002,Gomel,BY002008,Kalinkovichi,POINT (29.82411 52.05983),Мутижар
node/243041484,Вялікі Бор,Великий Бор,Вялікі Бор,Vyaliki Bor,Vyaliki Bor,village,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.930313 52.033703),Великий Бор
node/243034028,Партызанская,Партизанская,Партызанская,,Partyzanskaia,hamlet,Belarus,BY002,Gomel,BY002008,Kalinkovichi,POINT (29.98736 52.047039),Партизанская
node/243034016,Восаў,Осов,Восаў,,Vosau,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.00083 52.021721),Осов
node/243041482,Небытаў,Небытов,Небытаў,,Nebytau,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.93654 51.93623),Небытов
node/243041487,Будаўнік,Будавник,Будаўнік,,Budaunik,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.982424 51.929661),Будавник
node/242978977,Хойнікі,Хойники,Хойнікі,Khojniki,Khojniki,town,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.9650078 51.8875635),Хойники
node/243033858,Акцябр,Октябрь,Акцябр,,Aktsiabr,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.037571 51.91589),Октябрь
node/243033866,Карчовае,Корчёвое,Карчовае,,Karchovae,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.0503355 51.9228976),Корчевое
node/243033848,Паселічы,Поселичи,Паселічы,,Paselichy,village,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.052792 51.865719),Поселичи
node/243033834,Лісцвін,Листвин,Лісцвін,,Listsvin,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.052071 51.856331),Листвин
node/243033869,Мархлеўск,Мархлевск,Мархлеўск,,Markhleusk,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.0622 51.85873),Мархлевск
node/243033877,Рудакоў,Рудаков,Рудакоў,,Rudakou,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.0560795 51.8100415),Рудаков
node/243033918,Высокае,Высокое,Высокае,,Vysokae,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.033925 51.8317264),Высокое
node/243033892,Губарэвічы,Губоревичи,Губарэвічы,,Gubarevichy,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (30.006191 51.8282833),Губоревичи
node/243040658,Стралічава,Стреличево,Стралічава,,Stralichava,village,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.990427 51.838093),Стреличево
node/243040665,Іванаўка,Ивановка,Іванаўка,,Ivanauka,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.937456 51.808575),Ивановка
node/243040655,Пікуліха,Пикулиха,Пікуліха,,Pikulikha,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.92307 51.82783),Пикулиха
node/243040642,Дворышча,Дворище,Дворышча,,Dvoryshcha,village,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.91852 51.861912),Дворище
node/243041472,Езапоў,Езапов,Езапоў,,Ezapou,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.949055 51.874512),Езапов
node/243041471,Судкова,Судково,Судкова,,Sudkova,village,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.899643 51.882351),Судково
node/243040645,Храпкаў,Храпков,Храпкаў,,Khrapkau,village,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.84496 51.87221),Храпков
node/243040672,Навасёлкі,Новосёлки,Навасёлкі,Navasiolki,Navasiolki,hamlet,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.878788 51.823132),Новоселки
node/243038135,Барысаўшчына,Борисовщина,Барысаўшчына,Barysawshchyna,Barysawshchyna,village,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.7912862 51.8745505),Борисовщина
node/243038081,Віць,Вить,Віць,,Vits',village,Belarus,BY002,Gomel,BY002007,Hojniki,POINT (29.778009 51.883789),Вить
