X,Y,fid,id,name,name_ru,name_be,name_en,name_latin,place,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,settlement_key
5487979.72917426,3594315.2309367,7210,node/243022151,Мглё,Мглё,Мглё,,Mglio,hamlet,Belarus,BY004,Minsk,BY004016,Smolevichi,Мгле
5485337.04702498,3594451.47414665,7211,node/243022148,Хаценава,Хотеново,Хаценава,,Khatsenava,hamlet,Belarus,BY004,Minsk,BY004016,Smolevichi,Хотеново
5483424.4722713,3594474.66502698,7212,node/243017109,Сарнацкае,Сарнацкое,Сарнацкае,,Sarnatskae,hamlet,Belarus,BY004,Minsk,BY004008,Logojsk,Сарнацкое
5489843.32779802,3587425.68953442,7214,node/243022186,Куркава,Курково,Куркава,Kurkava,Kurkava,village,Belarus,BY004,Minsk,BY004016,Smolevichi,Курково
5485476.1202254,3583295.97850815,7222,node/243017060,Малое Залужжа,Малое Залужье,Малое Залужжа,,Maloe Zaluzhzha,hamlet,Belarus,BY004,Minsk,BY004016,Smolevichi,Малое Залужье
5484810.15199636,3581065.42630321,7223,node/243017157,Дынараўка,Динаровка,Дынараўка,,Dynarauka,hamlet,Belarus,BY004,Minsk,BY004016,Smolevichi,Динаровка
5484716.51930451,3581647.88125164,7224,node/243017197,Лужкі,Лужки,Лужкі,,Luzhki,village,Belarus,BY004,Minsk,BY004016,Smolevichi,Лужки
5482991.17107449,3582105.99754983,7225,node/243017179,Вялікае Залужжа,Великое Залужье,Вялікае Залужжа,,Vialikae Zaluzhzha,hamlet,Belarus,BY004,Minsk,BY004016,Smolevichi,Великое Залужье
5482717.74985231,3581372.31240282,7226,node/243017205,Ліпнікі,Липники,Ліпнікі,Lipniki,Lipniki,hamlet,Belarus,BY004,Minsk,BY004016,Smolevichi,Липники
5483029.82915519,3579370.38832339,7227,node/243017166,Дамашаны,Домашаны,Дамашаны,,Damashany,hamlet,Belarus,BY004,Minsk,BY004016,Smolevichi,Домашаны
5485293.94049278,3580297.05904711,7228,node/243017154,Скураты,Скураты,Скураты,,Skuraty,hamlet,Belarus,BY004,Minsk,BY004016,Smolevichi,Скураты
5486230.00175269,3581828.88556996,7232,node/243017062,Новае Жыццё,Новая Жизнь,Новае Жыццё,Novaye Zhyzzyo,Novaye Zhyzzyo,hamlet,Belarus,BY004,Minsk,BY004016,Smolevichi,Новая Жизнь
5487058.21907453,3582794.4131761,7233,node/2960482980,Высокая Горка,Высокая Горка,Высокая Горка,,Vysokaia Gorka,hamlet,Belarus,BY004,Minsk,BY004016,Smolevichi,Высокая Горка
5491551.90094732,3573616.2823302,7236,node/243022095,Старына,Старина,Старына,,Staryna,hamlet,Belarus,BY004,Minsk,BY004016,Smolevichi,Старина
5494119.78343637,3569926.20094481,7237,node/243022076,Шэметава,Шеметово,Шэметава,,Shemetava,hamlet,Belarus,BY004,Minsk,BY004016,Smolevichi,Шеметово
5489504.23327854,3572657.39810655,7238,node/243017136,Масцішча,Мостище,Масцішча,,Mastsishcha,hamlet,Belarus,BY004,Minsk,BY004016,Smolevichi,Мостище
5459146.38698182,3568998.83133615,7248,node/243015621,Якубовічы,Якубовичи,Якубовічы,Jakubovičy,Jakubovičy,hamlet,Belarus,BY004,Minsk,BY004010,Minsk,Якубовичи
5458637.99087376,3568203.69412269,7250,node/243015634,Цнянка,Цнянка,Цнянка,Cnianka,Cnianka,village,Belarus,BY004,Minsk,BY004010,Minsk,Цнянка
5459086.6071964,3568407.44635219,7251,node/3038993041,Чыжоўка,Чижовка,Чыжоўка,Čyžoŭka,Čyžoŭka,hamlet,Belarus,BY004,Minsk,BY004010,Minsk,Чижовка
5489189.49883986,3668474.28707665,7256,node/243023508,Ніўкі,Нивки,Ніўкі,Nivki,Nivki,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Нивки
5483676.7625275,3666190.63260202,7258,node/243020045,Рожна,Рожно,Рожна,,Rozhna,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Рожно
5484376.82355238,3657242.85165462,7260,node/243020029,Пераходцы,Переходцы,Пераходцы,,Perakhodtsy,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Переходцы
5487210.98379201,3659039.41188278,7261,node/243020049,Кветча,Кветча,Кветча,,Kvetcha,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Кветча
5499374.92658757,3667432.31393932,7262,node/243023507,Стайск,Стайск,Стайск,,Staisk,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Стайск
5502827.35419565,3666855.27743929,7263,node/243025883,Велеўшчына,Велевщина,Велеўшчына,,Veleushchyna,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Велевщина
5502393.66267656,3664056.23358385,7264,node/243023511,Вострава,Острово,Вострава,,Vostrava,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Острово
5501649.90615384,3661492.39354229,7265,node/243023512,Цярэшкі,Терешки,Цярэшкі,,Tsiareshki,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Терешки
5506327.99778724,3665935.09440332,7266,node/243025886,Сталюгі,Сталюги,Сталюгі,,Staliugi,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Сталюги
5507257.1984415,3664115.76257317,7267,node/243025889,Аношкі,Аношки,Аношкі,,Anoshki,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Аношки
5508667.83430879,3663170.34926675,7268,node/243025880,Замошша,Замошье,Замошша,,Zamoshsha,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Замошье
5504644.93935327,3669000.71379591,7272,node/243025853,Гадзіўля,Гадивля,Гадзіўля,,Gadziulia,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Гадивля
5505828.26103475,3676365.50237144,7273,node/243025923,Вілы,Вилы,Вілы,,Vily,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Вилы
5505991.02736413,3677410.75068019,7276,node/243025927,Юшкі,Юшки,Юшкі,,Iushki,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Юшки
5503892.61383355,3678067.16375435,7284,node/243025861,Верабкі,Веребки,Верабкі,,Verabki,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Веребки
5501452.71972459,3679753.30527223,7285,node/243025936,Бяседы,Беседы,Бяседы,,Biasedy,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Беседы
5500441.49719204,3682039.94842732,7286,node/243026171,Сітнікі,Ситники,Сітнікі,,Sitniki,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Ситники
5499432.96883015,3681343.04543719,7287,node/243025904,Гарадзец,Городец,Гарадзец,,Garadzets,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Городец
5496731.48769544,3679509.52920523,7288,node/243023502,Прудок,Прудок,Прудок,Prudok,Prudok,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Прудок
5498036.0985245,3678266.60011064,7289,node/243025895,Селішча,Селище,Селішча,,Selishcha,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Селище
5499715.54860908,3675812.40108576,7290,node/243025865,Вокана,Оконо,Вокана,,Vokana,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Оконо
5500072.89131529,3671534.01162176,7291,node/243025920,Чарніца,Черница,Чарніца,,Charnitsa,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Черница
5492905.43879578,3673003.16329545,7292,node/243023510,Валова Гара,Волова Гора,Валова Гара,,Valova Gara,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Волова Гора
5495381.03955848,3669986.76328121,7293,node/243023509,Барсукі,Барсуки,Барсукі,Barsuki,Barsuki,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Барсуки
5491458.34563379,3681779.92936556,7294,node/243023504,Мядзвёдаўка,Медвёдовка,Мядзвёдаўка,,Miadzviodauka,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Медведовка
5488465.23814637,3686733.33926739,7295,node/243023196,Савін Дуб,Савин Дуб,Савін Дуб,,Savin Dub,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Савин Дуб
5489225.35340548,3687539.44339827,7301,node/243023192,Навіны,Новины,Навіны,Naviny,Naviny,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Новины
5493848.4555744,3688030.98092156,7302,node/243023189,Звязда,Звезда,Звязда,,Zviazda,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Звезда
5494802.49979227,3690689.92563204,7304,node/243026205,Антонаўка,Антоновка,Антонаўка,Antonawka,Antonawka,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Антоновка
5494796.41856901,3688296.4603026,7305,node/243023204,Поплаўкі,Поплавки,Поплаўкі,,Poplauki,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Поплавки
5495493.08255006,3686800.85811176,7306,node/243023191,Студзёнка,Студёнка,Студзёнка,,Studzionka,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Студенка
5496634.55213063,3685297.75985281,7307,node/243025914,Заполле,Заполье,Заполле,,Zapolle,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Заполье
5495681.00939653,3686167.59768391,7308,node/243023503,Заборʼе,Заборье,Заборʼе,Zaborye,Zaborye,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Заборье
5493380.90190709,3681705.1844497,7309,node/243023506,Зацякляссе,Затеклясье,Зацякляссе,,Zatsiakliasse,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Затеклясье
5498786.22399118,3682799.50859574,7310,node/243025907,Дражна,Дражно,Дражна,,Drazhna,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Дражно
5500136.46873027,3687172.52552345,7311,node/243026177,Кальнікі,Кальники,Кальнікі,,Kal'niki,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Кальники
5502690.96571206,3688034.73798735,7312,node/243026153,Мацюшына,Матюшино,Мацюшына,,Matsiushyna,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Матюшино
5501109.56112224,3684959.70460425,7314,node/243025897,Стаі,Стаи,Стаі,,Stai,village,Belarus,BY007,Vitebsk,BY007008,Lepel,Стаи
5503691.17602124,3690221.36328052,7317,node/243026156,Стары Лепель,Старый Лепель,Стары Лепель,,Stary Lepel',village,Belarus,BY007,Vitebsk,BY007008,Lepel,Старый Лепель
5505831.23725653,3693048.63910801,7323,node/243026188,Казіншчына,Козинщина,Казіншчына,,Kazinshchyna,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Козинщина
5504523.25899234,3693795.64380379,7324,node/243026194,Занькі,Заньки,Занькі,,Zan'ki,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Заньки
5502258.524941,3692819.73106247,7325,node/243026138,Юркоўшчына,Юрковщина,Юркоўшчына,,Iurkoushchyna,village,Belarus,BY007,Vitebsk,BY007008,Lepel,Юрковщина
5499913.66583255,3688146.94257096,7326,node/243026150,Свабодная Жызнь,Свободная Жизнь,Свабодная Жызнь,,Svabodnaia Zhyzn',hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Свободная Жизнь
5499144.55933347,3688999.21486117,7327,node/243026141,Рачыцы,Рачицы,Рачыцы,,Rachytsy,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Рачицы
5498645.93563842,3688683.52987714,7328,node/243026144,Саламахі,Соломахи,Саламахі,,Salamakhi,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Соломахи
5497456.0953064,3688595.23068892,7329,node/243026147,Малыя Пышнагоры,Малые Пышногоры,Малыя Пышнагоры,,Malyia Pyshnagory,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Малые Пышногоры
5497706.06729839,3690301.84280881,7330,node/243026211,Вялікія Пышнагоры,Большие Пышногоры,Вялікія Пышнагоры,,Vialikiia Pyshnagory,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Большие Пышногоры
5497920.92569245,3692358.54793592,7331,node/243026136,Забалацце,Заболотье,Забалацце,,Zabalatstse,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Заболотье
5497947.68234597,3697670.98760754,7332,node/243026191,Ворань,Воронь,Ворань,,Voran',hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Воронь
5500324.21847437,3696630.77964759,7333,node/243026223,Заазерʼе,Заозерье,Заазерʼе,,Zaazer'e,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Заозерье
5499539.85815049,3694957.05839332,7334,node/243026225,Будзяўцы,Будевцы,Будзяўцы,,Budziautsy,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Будевцы
5503332.10340549,3698577.55742219,7335,node/243026019,Балотнікі,Болотники,Балотнікі,,Balotniki,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Болотники
5501215.48375264,3697409.7491947,7336,node/243026214,Падлобныя,Подлобные,Падлобныя,,Padlobnyia,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Подлобные
5501632.74820735,3696637.86967578,7337,node/243026217,Дзяньгубы,Деньгубы,Дзяньгубы,,Dzian'guby,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Деньгубы
5503382.13188395,3700015.37108994,7338,node/243026034,Пяскі,Пески,Пяскі,Pyaski,Pyaski,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Пески
5502532.9139448,3700928.98395663,7339,node/243026026,Плігаўкі,Плиговки,Плігаўкі,,Pligauki,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Плиговки
5501737.62872752,3702765.65725031,7340,node/243026016,Старое Сяло,Старое Село,Старое Сяло,Staroje Sialo,Staroje Sialo,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Старое Село
5500026.33913049,3701721.02111439,7341,node/243026029,Азаранкі,Азаренки,Азаранкі,,Azaranki,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Азаренки
5491812.26163228,3700440.38770207,7342,node/243023218,Бараўцы,Боровцы,Бараўцы,Barawcy,Barawcy,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Боровцы
5490457.56496621,3698852.51006134,7343,node/243023198,Пораўна,Поровно,Пораўна,,Porauna,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Поровно
5494299.00275161,3692447.63639289,7344,node/243026220,Пунішча,Пунище,Пунішча,Punishcha,Punishcha,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Пунище
5480919.7201964,3699106.16487564,7351,node/243023211,Мазуліна,Мазулино,Мазуліна,,Mazulina,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Мазулино
5481376.68738939,3696354.65518454,7353,node/243023210,Воснава,Осново,Воснава,,Vosnava,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Осново
5481325.68445014,3688872.06238898,7358,node/243020085,Мірны,Мирный,Мірны,,Mirny,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Мирный
5483265.80480035,3694128.02278041,7362,node/243023203,Заазерʼе,Заозерье,Заазерʼе,,Zaazer'e,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Заозерье
5482979.28906149,3687742.93648543,7365,node/243023923,Антунова,Антуново,Антунова,,Antunova,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Антуново
5482300.91343557,3687803.27507261,7366,node/243023924,Храмёнкі,Храмёнки,Храмёнкі,,Khramionki,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Храменки
5484913.1446076,3686454.60598589,7367,node/243023184,Пуцілкавічы,Путилковичи,Пуцілкавічы,,Putsilkavichy,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Путилковичи
5483317.67889301,3679455.78863319,7368,node/243020066,Ліпнікі,Липники,Ліпнікі,Lipniki,Lipniki,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Липники
5482994.91679611,3681038.46575574,7369,node/243020075,Бяседа,Беседа,Бяседа,,Biaseda,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Беседа
5484377.56059623,3681470.16108197,7370,node/243020069,Зальхаўе,Зальховье,Зальхаўе,,Zal'khaue,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Зальховье
5482232.56507705,3680711.90254565,7371,node/243020057,Кадлубішча,Кадлубище,Кадлубішча,,Kadlubishcha,hamlet,Belarus,BY007,Vitebsk,BY007008,Lepel,Кадлубище
5474010.25902359,3675909.48293091,7372,node/243021665,Замошша,Замошье,Замошша,,Zamoshsha,hamlet,Belarus,BY007,Vitebsk,BY007019,Ushachi,Замошье
5467661.87354534,3680048.26269129,7374,node/243021692,Бераспонне,Береспонье,Бераспонне,,Berasponne,hamlet,Belarus,BY007,Vitebsk,BY007006,Glubokoe,Береспонье
5468812.1231577,3683289.78829988,7375,node/243021698,Атрубак,Отрубок,Атрубак,,Atrubak,hamlet,Belarus,BY007,Vitebsk,BY007006,Glubokoe,Отрубок
5467492.77280829,3684872.10060991,7376,node/243021681,Чарніца 2,Черница 2,Чарніца 2,,Charnitsa 2,hamlet,Belarus,BY007,Vitebsk,BY007006,Glubokoe,Черница 2
